Orgao,Dataset,URL
"Ministério do Desenvolvimento Agrário - MDA","Comissão Nacional de Combate à Violência no Campo",http://www.mda.gov.br/portal/ouvidoria/institucional/Comissaonacionaldecombateaviolencianocampo
"Ministério do Desenvolvimento Agrário - MDA","Relatórios da Ouvidoria Agrária Nacional",http://www.mda.gov.br/portal/ouvidoria/institucional/Relat%C3%B3riosdaOuvidoriaAgr%C3%A1riaNacional
"Ministério do Desenvolvimento Agrário - MDA","Atas de Reuniões OAN",http://www.mda.gov.br/portal/ouvidoria/institucional/Atas_de_Reuni%C3%B5es_OAN
"Ministério do Desenvolvimento Agrário - MDA","Programa Arca das Letras",http://portal.mda.gov.br/portal/sra/programas//arcadasletras
"Ministério do Desenvolvimento Agrário - MDA","Programa Crédito Fundiário",http://portal.mda.gov.br/portal/sra/programas//credito
"Ministério do Desenvolvimento Agrário - MDA","Programa de Regularização Fundiária",http://portal.mda.gov.br/portal/sra/programas//regularizacao
"Ministério do Desenvolvimento Agrário - MDA","Programa de Regularização Fundiária",http://portal.mda.gov.br/portal/sra/programas//regularizacao
"Ministério do Desenvolvimento Agrário - MDA","Secretaria de Reordenamento Agrário Institucional - Publicações ",http://portal.mda.gov.br/portal/sra/institucional/publicacoes
"Ministério do Desenvolvimento Agrário - MDA","Sistema de Informações do Gerenciamento do Crédito Fundiário SIG/CF",http://sra.mda.gov.br/sigcf/core/controleacesso/?c=FORM_LOGIN
"Ministério do Desenvolvimento Agrário - MDA","Sistema de Pré-cadastro para Qualificação da Demanda do PNCF",http://sra.mda.gov.br/SQD/0000-Login.php
"Ministério do Desenvolvimento Agrário - MDA","Sistema de Análise de Contratação",http://sra.mda.gov.br/OFX/0000-Login.php
"Ministério do Desenvolvimento Agrário - MDA","Sistema de Registro de Contratação",http://sra.mda.gov.br/BCO/0000-Login.php
"Ministério do Desenvolvimento Agrário - MDA","SMMT - Sistema de Monitoramento do Mercado de Terras",http://sra.mda.gov.br/smmt/
"Ministério do Desenvolvimento Agrário - MDA","Sistema de Rede de Apoio - SREDE",http://sra.mda.gov.br/SREDE/00000_login.php
"Ministério do Desenvolvimento Agrário - MDA","Sistema de Monitoramento de Projetos - SIMON",http://sra.mda.gov.br/simon/gui/index.php
"Ministério do Desenvolvimento Agrário - MDA","Sistema Arca das Letras",http://sra.mda.gov.br/arcaletra/login.php
"Ministério do Desenvolvimento Agrário - MDA","Secretaria de Reordenamento Agrário - Calendário",http://portal.mda.gov.br/portal/sra/calendario/view?date=2009-08-24&view=month#calendar
"Ministério do Desenvolvimento Agrário - MDA","Secretaria de Reordenamento Agrário -  Arquivos",http://portal.mda.gov.br/portal/sra/arquivos/
"Ministério do Desenvolvimento Agrário - MDA","Ministério do Desenvolvimento Agrário - Convênios",http://www.mda.gov.br/portal/institucional/Conv%C3%AAnios
"Ministério do Desenvolvimento Agrário - MDA","Portal do Ministério do Desenvolvimento Agrário - Licitações ",http://www.mda.gov.br/portal/institucional/Licita%C3%A7%C3%B5es
"Ministério do Desenvolvimento Agrário - MDA","Portal do Ministério do Desenvolvimento Agrário - Contratos de Publicidade ",http://www.mda.gov.br/portal/institucional/contratosdepublicidade
"Ministério do Desenvolvimento Agrário - MDA","Portal do Ministério do Desenvolvimento Agrário - Portarias ",http://www.mda.gov.br/portal/institucional/Portarias
"Ministério do Desenvolvimento Agrário - MDA","Sicofin - Sistema de Convênios e Finanças ",http://sistemas.mda.gov.br/sys/sicofin2.0/login
"Ministério do Desenvolvimento Agrário - MDA","Sicofin - Módulo de Acompanhamento de Projetos Antigos",http://www.mda.gov.br/portal/institucional/Acompanhamento_de_Projetos_Apoiados
"Ministério do Desenvolvimento Agrário - MDA","Contratos de Repasse - Empenhos Realizados para as Propostas ",http://www.mda.gov.br/portal/institucional/empenhos-realizados-para-as-propostas
"Ministério do Desenvolvimento Agrário - MDA","Contratos de Repasse - Dados Financeiros dos Contratos ",http://www.mda.gov.br/portal/institucional/dados-financeiros-dos-contratos
"Ministério do Desenvolvimento Agrário - MDA","Contratos de Repasse - Situação da Prestação de Contas ",http://www.mda.gov.br/portal/institucional/Situa%C3%A7%C3%A3o-da-Presta%C3%A7%C3%A3o-de-Contas
"Ministério do Desenvolvimento Agrário - MDA","Contratos de Repasse - Acompanhamento Financeiro e dados Cadastrais  ",http://www.mda.gov.br/portal/institucional/acompanhamento-financeiro-e-dados-cadastrais
"Ministério do Desenvolvimento Agrário - MDA","Contratos de Repasse - Dados Cadastrais das Propostas e Contratos  ",http://www.mda.gov.br/portal/institucional/dados-cadastrais-das-propostas-e-contratos
"Ministério do Desenvolvimento Agrário - MDA","Contratos de Repasse - Informação de Contratação/ Andamento   ",http://www.mda.gov.br/portal/institucional/Contratos_de_Repasse
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Licitação por pregão",http://www.mds.gov.br/sobreoministerio/licitacoesecontratos/administracao-publica/pregao
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Licitação por Concorrência",http://www.mds.gov.br/sobreoministerio/licitacoesecontratos/administracao-publica/concorrencia
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Licitação por Tomada de Preços",http://www.mds.gov.br/sobreoministerio/licitacoesecontratos/administracao-publica/tomadadeprecos
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Relatórios de Informações Sociais",http://aplicacoes.mds.gov.br/sagi/RIv3/geral/index.php
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Editais anteriores",http://www.mds.gov.br/segurancaalimentar/editais/editais-anteriores/editais-anteriores
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Editais 2011",http://www.mds.gov.br/segurancaalimentar/editais/2011/editais-2011
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Editais Disponíveis",http://www.mds.gov.br/sobreoministerio/licitacoesecontratos/organismos-internacionais-pessoa-fisica/editais-disponiveis
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Editais em seleção",http://www.mds.gov.br/sobreoministerio/licitacoesecontratos/organismos-internacionais-pessoa-fisica/editais-em-selecao
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Resultado de seleções ",http://www.mds.gov.br/sobreoministerio/licitacoesecontratos/organismos-internacionais-pessoa-fisica/resultado-de-selecoes
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","FAO – Contratação de Pessoa Jurídica",http://www.mds.gov.br/sobreoministerio/licitacoesecontratos/organismos-internacionais-pessoa-juridica/fao
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Pnud – Contratação de Pessoa Jurídica ",http://www.mds.gov.br/sobreoministerio/licitacoesecontratos/organismos-internacionais-pessoa-juridica/pnud
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Unesco – Contratação de Pessoa Jurídica",http://www.mds.gov.br/sobreoministerio/licitacoesecontratos/organismos-internacionais-pessoa-juridica/unesco
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Resumos executivos CIT",http://www.mds.gov.br/sobreoministerio/orgaoscolegiados/orgaos-em-destaque/cit/atas-pautas-e-resumos-executivos-da-cit
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Legislação",http://www.mds.gov.br/sobreoministerio/orgaoscolegiados/orgaos-em-destaque/cit/legislacao-1
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Legislação",http://www.mds.gov.br/sobreoministerio/orgaoscolegiados/orgaos-em-destaque/caisan/legislacao
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Editais Disponíveis",http://www.mds.gov.br/sobreoministerio/licitacoesecontratos/organismos-internacionais-pessoa-fisica/editais-disponiveis
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Decretos ",http://www.mds.gov.br/sobreoministerio/legislacao/segurancaalimentar/decretos
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Instruções Normativas ",http://www.mds.gov.br/sobreoministerio/legislacao/segurancaalimentar/instrucoesnormativas
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Leis",http://www.mds.gov.br/sobreoministerio/legislacao/segurancaalimentar/leis
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Portarias",http://www.mds.gov.br/sobreoministerio/legislacao/segurancaalimentar/portarias
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Resoluções",http://www.mds.gov.br/sobreoministerio/legislacao/segurancaalimentar/resolucoes
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Legislação – Brasil Sem Miséria",http://www.mds.gov.br/brasilsemmiseria/legislacao-2/legislacao-1
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Decretos",http://www.mds.gov.br/bolsafamilia/legislacao-1/decretos
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Instruções Normativas",http://www.mds.gov.br/bolsafamilia/legislacao-1/instrucoes-normativas
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Instruções operacionais",http://www.mds.gov.br/bolsafamilia/legislacao-1/instrucoes-operacionais
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Leis",http://www.mds.gov.br/bolsafamilia/legislacao-1/leis
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Medidas Provisórias",http://www.mds.gov.br/bolsafamilia/legislacao-1/medidas-provisorias
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Portarias",http://www.mds.gov.br/bolsafamilia/legislacao-1/portarias
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Decretos",http://www.mds.gov.br/assistenciasocial/legislacao-2011/decreto
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Instruções Normativas",http://www.mds.gov.br/assistenciasocial/legislacao-2011/instrucoes-normativas
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Instrucoes Operacionais",http://www.mds.gov.br/assistenciasocial/legislacao-2011/instrucoes-operacionais
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Leis",http://www.mds.gov.br/assistenciasocial/legislacao-2011/leis
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Portarias",http://www.mds.gov.br/assistenciasocial/legislacao-2011/portarias
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Resoluções",http://www.mds.gov.br/assistenciasocial/legislacao-2011/resolucoes
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Portarias",http://www.mds.gov.br/sobreoministerio/legislacao/gestaodainformacao/portarias
"Ministério do Desenvolvimento Social e Combate a Fome - MDS","Relatório de Informações Sociais do Bolsa Família e do Cadastro Único ",http://aplicacoes.mds.gov.br/sagi/ascom/index.php?cut=aHR0cDovL2FwbGljYWNvZXMubWRzLmdvdi5ici9zYWdpL2FzY29tL3NlbmFyYw==&loc=mdsSenarc
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Lista de Países Membros - OMC - Organização Mundial do Comércio - Países Membros",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=370&refr=366
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Balança comercial brasileira: semanal",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=567
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Balança comercial brasileira: Mensal",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=1161
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Balança Comercial - dados consolidados",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=571
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Balança comercial brasileira: cooperativas",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=3186
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Relatórios que compõem o Intercâmbio Comercial brasileiro por países e blocos econômicos",http://www.mdic.gov.br//arquivos/dwnl_1280783761.xls
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Balança Comercial - Mercosul",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=2081
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Balança comercial brasileira: Trading companies",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=3371
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Panorama : Conhecendo o Brasil em Números",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=2701
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Sistemas de pesquisa : Intercâmbio comercial brasileiro: países e blocos econômicos",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=3385&refr=576
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Relatórios que compõem o Intercâmbio Comercial brasileiro por Unidades da Federação",http://www.mdic.gov.br//arquivos/dwnl_1280784633.xls
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Sistema de Pesquisa : Balança comercial por Unidade da Federação",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=1078&refr=1076
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Sistema de Pesquisa : Balança Comercial Brasileira por Município",http://www.mdic.gov.br//sitio/sistema/balanca/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Sistemas on-line - ALICEWEb",http://aliceweb.desenvolvimento.gov.br/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Sistemas on-line - ALICEWEb-Mercosul",http://alicewebmercosul.desenvolvimento.gov.br//situacao-arquivo
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Sistema de Pesquisa : Radar Comercial",http://www.radarcomercial.mdic.gov.br/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Metodologia de produção de estatísticas de comércio exterior",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=605
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Outras estatísticas de comércio exterior",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=608
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Solicitação de arquivos especiais e assinatura de publicações",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=606
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","MDIC: 20 anos da SECEX e 200 anos de Comércio Exterior",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=3130
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Consulta Pública - Material Usado/Similaridade",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=3404
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Consulta Pública para Manifestação de Produção Nacional",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=1989
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Consulta Pública - Exame de Similaridade",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=2687
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Sistema de Pedidos e Cotas de Exportação",http://www.mdic.gov.br/sistemas_web/cotaleite/default/seguranca
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Sistema de Pedidos e Cotas de Exportação - Cota de Frango",http://www.mdic.gov.br//sitio/sistema/cotafrango/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Sistema de Pedidos e Cotas de Exportação - Cota de Açucar",http://www.mdic.gov.br/sistemas_web/cotasugar/default/seguranca
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Relatórios Anuais - Departamento de Defesa Comercial",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=236
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Preferências Tarifárias Regional nº 04 - APTR 04",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=444&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo Regional de Cooperação e Intercâmbio de Bens nas Áreas Cultural, Educacional e Científica",http://www.mdic.gov.br//arquivos/dwnl_1196959893.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Complementação Econômica N.º 2 - PEC Brasil / Uruguai",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=449&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Alcance Parcial de Complementação Econômica Nº 18",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=1385&refr=374
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Complementação Econômica nº 35 - Mercosul/ Chile",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=461&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de complementação econômica nº 14",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=450&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Complementação Econômica nº 36 - Mercosul/ Bolívia",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=462&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Complementação Econômica nº 54 - MERCOSUL/México",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=5&menu=466&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Complementação Econômica nº 53 - Brasil/México",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=463&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Complementação Econômica nº 55 - MERCOSUL/México ",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=466&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Complementação Econômica nº 58 - Mercosul - Peru  ",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=467&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Complementação Econômica nº 59 (ACE 59): Mercosul-Colômbia, Equador e Venezuela",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=468&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Alcance Parcial - Artigo 25 do Tratado de Montevidéu/80 nº 38 - Brasil-Guiana",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=464&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Complementação Econômica N.º 62 Mercosul / Cuba",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=469&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Preferências Tarifárias Fixas (APTF) Mercosul-Índia",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=1405&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Livre Comércio Mercosul/ Israel",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=1404&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo Mercosul/SACU - República da África do Sul",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=2339&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo de Livre-Comércio Mercosul/Egito",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=2716&refr=405
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo em Negociações Mercosul/Jordânia",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=1894&refr=1893
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordo -  Negociações Mercosul - União Européia",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=2635&refr=1893
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Negociações Internacionais de Serviços",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=2272
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Acordos Multilaterais - Organização Mundial do Comércio - OMC",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=2530&refr=2529
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Concessões Tarifárias do Brasil na OMC – Lista III",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=372&refr=366
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","OMC - Rodadas de Negociações",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=369&refr=366
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Páginas de Comércio Exterior de Outros Países",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=409
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Tarifa Externa Comum - TEC - Completa",http://www.mdic.gov.br//arquivos/dwnl_1331558887.zip
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Pedidos de alteração definitiva da TEC",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=1850
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Pedidos de Alteração Temporária da TEC no Brasil",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=3375
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Tipos de Barreiras Externas - DEINT",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=750&refr=733
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Países-  Barreiras Externas - DEINT",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=751&refr=733
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Exportação de produtos químicos para União Européia - REACH",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=5&menu=2503
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Financiamento à Exportação - Recursos",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=5&menu=3270
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Consolidação das Portarias SECEX",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=5&menu=3175
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","TEC - Tarifa Externa Comum – Evolução.",http://www.mdic.gov.br//sitio/interna/interna.php?area=5&menu=1848
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Documentos - GHS",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=5&menu=787
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Livro GHS 2007 - Segunda Revisão",http://www.unece.org/trans/danger/publi/ghs/ghs_rev02/02files_e.html
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Recomendações para Transporte de Mercadorias Perigosas",http://www.unece.org/trans/danger/publi/unrec/rev15/15files_sp.html
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","COPASQ - Planos de Ação",http://www.desenvolvimento.gov.br/arquivos/dwnl_1197483016.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","COPASQ - Perfil nacional da gestão de substâncias químicas",http://www.desenvolvimento.gov.br/arquivos/dwnl_1197483037.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","COPASQ - Perfil nacional da gestão de substâncias químicas",http://www.desenvolvimento.gov.br/arquivos/dwnl_1197483070.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","COPASQ - Ações Prioritárias a Partir de 2001",http://www.desenvolvimento.gov.br/arquivos/dwnl_1197483090.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Banco de Dado de Informações sobre Produtos Químicos",http://ecb.jrc.it/esis/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Banco de Dado de Informações sobre Produtos Químicos",http://www.nohsc.gov.au/ohsinformation/databases?harzardoussubstances/
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Banco de Dado de Informações sobre Produtos Químicos",http://www.ilo.org/safework/lang--en/index.htm
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Banco de Dado de Informações sobre Produtos Químicos",http://www.osha.gov/sltc/hazardcommunications/global.html
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Calendário Brasileiro de Exposições e Feiras 2011",http://www.mdic.gov.br/portalmdic/sitio/sistema/expofeira/calFeirasExposicoes/busFeiExposicoes_P.php
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Calendário Brasileiro de Exposições e Feiras 2011",http://www.mdic.gov.br/portalmdic/sitio/sistema/expofeira/calFeirasExposicoes/feiExposicoes_P.php
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Principais Tributos Incidentes sobre o Setor de Comércio - ICMS",http://www.desenvolvimento.gov.br/arquivos/dwnl_1201521136.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Informações e publicações - PAB",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2048
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Glossário- Programa do Artesanato Brasileiro - PAB",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2390
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Estatísticas de Comércio - 2010-2011",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=170
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Publicações",http://www.desenvolvimento.gov.br/arquivos/dwnl_1319123819.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Informativo da Secretaria de Comércio e Serviços ",http://www.desenvolvimento.gov.br/arquivos/dwnl_1333144315.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Fórum Permanente das Microempresas e Empresas de Pequeno Porte",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2071
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Fóruns Regionais das Microempresas e Empresas de Pequeno Porte",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2070
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Comitê Gestor do Simples Nacional - CGSN",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2069
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Política de Desenvolvimento Produtivo",http://www.desenvolvimento.gov.br/pdp/index.php/sitio/inicial
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Estudos e publicações de interesse das Microempresas e Empresas de Pequeno Porte",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2067
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Capacitação em Compras Governamentais",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2065
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Capacitação para os Membros do Fórum Permanente sobre Certificação Digital",http://www.desenvolvimento.gov.br/arquivos/dwnl_1231438038.pps
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Capacitação para os Membros do Fórum Permanente sobre Certificação Digita",http://www.desenvolvimento.gov.br/arquivos/dwnl_1231432460.ppt
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Informativo Eletrônico do Fórum Permanente",http://www.desenvolvimento.gov.br/sitio/interna/interna.php?area=4&menu=2063
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Panorama do Comércio Internacional de Serviços",http://www.desenvolvimento.gov.br/arquivos/dwnl_1285603849.pdf
"Ministério do Desenvolvimento, Indústria e Comércio Exterior - MDIC","Panorama do Comércio Internacional de Serviços",http://www.desenvolvimento.gov.br/arquivos/dwnl_1281028100.pdf
